BuildingID,Postcode,Category,SupplierName,TotalTasks
A019,TN23 5AQ,Building Fabric Maintenance,UBS,50
A019,TN23 5AQ,Building Fabric Maintenance,Expert Access Solutions,3
A019,TN23 5AQ,Building Fabric Maintenance,Marlowe,3
A019,TN23 5AQ,Building Fabric Maintenance,RJ Lifts,2
A019,TN23 5AQ,Building Fabric Maintenance,Parr FM,2
A019,TN23 5AQ,Building Fabric Maintenance,Dorma Kaba,1
A019,TN23 5AQ,Building Fabric Maintenance,Metro Rod,1
A019,TN23 5AQ,Building Fabric Maintenance,NSS Maintenance,1
A019,TN23 5AQ,Cleaning,Metro Rod,1
A019,TN23 5AQ,Emergency & Fire Safety Systems,UBS,5
A019,TN23 5AQ,Emergency & Fire Safety Systems,Marlowe,4
A019,TN23 5AQ,Emergency & Fire Safety Systems,MSL,1
A019,TN23 5AQ,M&E Services,UBS,28
A019,TN23 5AQ,M&E Services,RJ Lifts,4
A019,TN23 5AQ,M&E Services,Dorma Kaba,3
A019,TN23 5AQ,M&E Services,Expert Access Solutions,3
A019,TN23 5AQ,M&E Services,Metro Rod,2
A019,TN23 5AQ,M&E Services,Aqualytix,1
A019,TN23 5AQ,M&E Services,Marlowe,1
A019,TN23 5AQ,M&E Services,HCS WATER TREATMENT,1
A019,TN23 5AQ,Security,Marlowe,4
A020,CT3 3BB,Building Fabric Maintenance,UBS,2
A020,CT3 3BB,Building Fabric Maintenance,MSL,1
A020,CT3 3BB,Ground & Landscaping,IdVerde,1
A020,CT3 3BB,Ground & Landscaping,Parr FM,1
A024,DL11 7TH,Building Fabric Maintenance,MSL,2
A024,DL11 7TH,Ground & Landscaping,J K & J Johnson Grounds Maintenance,1
A024,DL11 7TH,M&E Services,MSL,1
A024,DL11 7TH,M&E Services,HFL Building Solutions,1
A024,DL11 7TH,M&E Services,RJ Lifts,1
A025,LE65 2LP,Building Fabric Maintenance,UBS,4
A025,LE65 2LP,Building Fabric Maintenance,MSL,1
A025,LE65 2LP,Building Fabric Maintenance,Parr FM,1
A025,LE65 2LP,Building Fabric Maintenance,Marlowe,1
A025,LE65 2LP,Car Park Management,UBS,1
A025,LE65 2LP,Emergency & Fire Safety Systems,Marlowe,2
A025,LE65 2LP,Ground & Landscaping,UBS,2
A025,LE65 2LP,Ground & Landscaping,MSL,1
A025,LE65 2LP,M&E Services,UBS,6
A025,LE65 2LP,M&E Services,Parr FM,2
A025,LE65 2LP,M&E Services,Dorma Kaba,1
A025,LE65 2LP,M&E Services,Expert Access Solutions,1
A025,LE65 2LP,M&E Services,MSL,1
A025,LE65 2LP,M&E Services,Aqualytix,1
A025,LE65 2LP,M&E Services,B-Engineering,1
A027,NG32 3PP,Building Fabric Maintenance,MSL,2
A027,NG32 3PP,Ground & Landscaping,IdVerde,2
A027,NG32 3PP,M&E Services,B-Engineering,2
A027,NG32 3PP,M&E Services,HFL Building Solutions,1
A027,NG32 3PP,M&E Services,All Round Security,1
A027,NG32 3PP,M&E Services,Dorma Kaba,1
A031,SY23 3TL,Building Fabric Maintenance,NSS Maintenance,5
A031,SY23 3TL,Building Fabric Maintenance,MSL,1
A031,SY23 3TL,Ground & Landscaping,MSL,1
A033,SY23 3DU,Building Fabric Maintenance,MSL,11
A033,SY23 3DU,Building Fabric Maintenance,NSS Maintenance,4
A033,SY23 3DU,Building Fabric Maintenance,SB-FM,1
A033,SY23 3DU,Building Fabric Maintenance,LCM Group,1
A033,SY23 3DU,Ground & Landscaping,IdVerde,9
A033,SY23 3DU,Ground & Landscaping,Ground Control,1
A033,SY23 3DU,Ground & Landscaping,SB-FM,1
A033,SY23 3DU,M&E Services,RJ Lifts,3
A033,SY23 3DU,M&E Services,MSL,2
A033,SY23 3DU,M&E Services,JSM Building Solutions,1
A033,SY23 3DU,Security,MSL,1
A036,WA14 1GY,Building Fabric Maintenance,HFL Building Solutions,2
A036,WA14 1GY,Building Fabric Maintenance,Arrow Industrial,1
A036,WA14 1GY,Car Park Management,Arrow Industrial,1
A036,WA14 1GY,Car Park Management,Marlowe,1
A036,WA14 1GY,Cleaning,Rentokil,2
A036,WA14 1GY,Cleaning,SB-FM,1
A036,WA14 1GY,M&E Services,RJ Lifts,6
A036,WA14 1GY,M&E Services,HFL Building Solutions,6
A036,WA14 1GY,M&E Services,Aqualytix,2
A036,WA14 1GY,M&E Services,Metro Rod,1
A036,WA14 1GY,Security,Marlowe,3
A036,WA14 1GY,Security,Arrow Industrial,1
B018,EH19 2ET,Building Fabric Maintenance,NSS Maintenance,5
B018,EH19 2ET,Car Park Management,Parr FM,2
B018,EH19 2ET,Ground & Landscaping,IdVerde,1
B021,BL1 8UP,Building Fabric Maintenance,HFL Building Solutions,8
B021,BL1 8UP,Building Fabric Maintenance,Arrow Industrial,2
B021,BL1 8UP,Building Fabric Maintenance,NSS Maintenance,2
B021,BL1 8UP,Building Fabric Maintenance,Parr FM,2
B021,BL1 8UP,Building Fabric Maintenance,UBS,1
B021,BL1 8UP,Car Park Management,Parr FM,2
B021,BL1 8UP,Car Park Management,Arrow Industrial,1
B021,BL1 8UP,Ground & Landscaping,IdVerde,5
B021,BL1 8UP,Ground & Landscaping,Ground Control,1
B021,BL1 8UP,Ground & Landscaping,MSL,1
B021,BL1 8UP,M&E Services,RJ Lifts,9
B021,BL1 8UP,M&E Services,HFL Building Solutions,4
B021,BL1 8UP,M&E Services,Arrow Industrial,1
B025,OX16 9AD,Building Fabric Maintenance,UBS,34
B025,OX16 9AD,Building Fabric Maintenance,NSS Maintenance,3
B025,OX16 9AD,Building Fabric Maintenance,Expert Access Solutions,2
B025,OX16 9AD,Building Fabric Maintenance,Metro Rod,1
B025,OX16 9AD,Emergency & Fire Safety Systems,Marlowe,3
B025,OX16 9AD,Ground & Landscaping,Ground Control,1
B025,OX16 9AD,M&E Services,UBS,14
B025,OX16 9AD,M&E Services,B-Engineering,8
B025,OX16 9AD,M&E Services,RJ Lifts,6
B025,OX16 9AD,M&E Services,Aqualytix,2
B025,OX16 9AD,M&E Services,Dorma Kaba,1
B025,OX16 9AD,Security,Marlowe,6
B028,DE14 3EY,Building Fabric Maintenance,UBS,7
B028,DE14 3EY,Building Fabric Maintenance,MSL,2
B028,DE14 3EY,Car Park Management,UBS,3
B028,DE14 3EY,Cleaning,IdVerde,1
B028,DE14 3EY,Cleaning,SB-FM,1
B028,DE14 3EY,Emergency & Fire Safety Systems,All Round Security,2
B028,DE14 3EY,Ground & Landscaping,Parr FM,2
B028,DE14 3EY,Ground & Landscaping,UBS,2
B028,DE14 3EY,Ground & Landscaping,Ground Control,1
B028,DE14 3EY,M&E Services,UBS,18
B028,DE14 3EY,M&E Services,Aqualytix,3
B028,DE14 3EY,M&E Services,Metro Rod,2
B028,DE14 3EY,M&E Services,RJ Lifts,1
B028,DE14 3EY,Security,Marlowe,1
B029,B12 0UF,Building Fabric Maintenance,NSS Maintenance,2
B029,B12 0UF,Car Park Management,Arrow Industrial,4
B029,B12 0UF,Car Park Management,Parr FM,1
B029,B12 0UF,M&E Services,UBS,5
B031,RG21 7AP,Building Fabric Maintenance,UBS,10
B031,RG21 7AP,Building Fabric Maintenance,Expert Access Solutions,3
B031,RG21 7AP,Building Fabric Maintenance,Dorma Kaba,1
B031,RG21 7AP,Building Fabric Maintenance,Metro Rod,1
B031,RG21 7AP,Building Fabric Maintenance,NSS Maintenance,1
B031,RG21 7AP,Car Park Management,RJ Lifts,1
B031,RG21 7AP,Cleaning,SB-FM,1
B031,RG21 7AP,Emergency & Fire Safety Systems,UBS,5
B031,RG21 7AP,Emergency & Fire Safety Systems,Marlowe,5
B031,RG21 7AP,M&E Services,UBS,40
B031,RG21 7AP,M&E Services,RJ Lifts,15
B031,RG21 7AP,M&E Services,HCS WATER TREATMENT,8
B031,RG21 7AP,M&E Services,Metro Rod,1
B031,RG21 7AP,M&E Services,Caledonian Lift,1
B031,RG21 7AP,Waste disposal,MSL,1
B035,CH41 8DB,Building Fabric Maintenance,NSS Maintenance,3
B035,CH41 8DB,Building Fabric Maintenance,Parr FM,3
B035,CH41 8DB,Building Fabric Maintenance,Arrow Industrial,3
B035,CH41 8DB,Building Fabric Maintenance,UBS,2
B035,CH41 8DB,Building Fabric Maintenance,HFL Building Solutions,2
B035,CH41 8DB,Car Park Management,All Round Security,3
B035,CH41 8DB,Car Park Management,Dorma Kaba,2
B035,CH41 8DB,Car Park Management,Parr FM,1
B035,CH41 8DB,Car Park Management,IdVerde,1
B035,CH41 8DB,Emergency & Fire Safety Systems,Marlowe,1
B035,CH41 8DB,Ground & Landscaping,Ground Control,1
B035,CH41 8DB,Ground & Landscaping,IdVerde,1
B035,CH41 8DB,M&E Services,HFL Building Solutions,8
B035,CH41 8DB,M&E Services,RJ Lifts,3
B035,CH41 8DB,M&E Services,All Round Security,3
B035,CH41 8DB,M&E Services,Metro Rod,3
B035,CH41 8DB,M&E Services,Arrow Industrial,2
B035,CH41 8DB,M&E Services,Dorma Kaba,2
B035,CH41 8DB,Security,Marlowe,3
B035,CH41 8DB,Security,Securigroup,2
B035,CH41 8DB,Security,HFL Building Solutions,1
B040,FY3 9HF,M&E Services,Metro Rod,1
B049,S75 3RF,Building Fabric Maintenance,Parr FM,1
B049,S75 3RF,Building Fabric Maintenance,NSS Maintenance,1
B049,S75 3RF,Cleaning,Rentokil,1
B049,S75 3RF,Ground & Landscaping,Ground Control,1
B049,S75 3RF,Ground & Landscaping,MSL,1
B049,S75 3RF,M&E Services,Arrow Industrial,2
B051,FY2 0JG,Building Fabric Maintenance,NSS Maintenance,7
B051,FY2 0JG,Building Fabric Maintenance,Parr FM,3
B051,FY2 0JG,Building Fabric Maintenance,JSM Building Solutions,2
B051,FY2 0JG,Building Fabric Maintenance,UBS,2
B051,FY2 0JG,Building Fabric Maintenance,MSL,1
B051,FY2 0JG,Building Fabric Maintenance,Arrow Industrial,1
B051,FY2 0JG,Car Park Management,Parr FM,2
B051,FY2 0JG,Car Park Management,MSL,1
B051,FY2 0JG,Emergency & Fire Safety Systems,Marlowe,5
B051,FY2 0JG,Emergency & Fire Safety Systems,Arrow Industrial,2
B051,FY2 0JG,Ground & Landscaping,Ground Control,4
B051,FY2 0JG,Ground & Landscaping,Parr FM,4
B051,FY2 0JG,M&E Services,RJ Lifts,3
B051,FY2 0JG,M&E Services,Arrow Industrial,3
B051,FY2 0JG,M&E Services,JSM Building Solutions,1
B051,FY2 0JG,M&E Services,Metro Rod,1
B051,FY2 0JG,M&E Services,MSL,1
B051,FY2 0JG,Security,Marlowe,1
B056,BN1 1EJ,Building Fabric Maintenance,Parr FM,1
B056,BN1 1EJ,M&E Services,UBS,2
B058,BS16 7AL,Building Fabric Maintenance,UBS,1
B059,HU17 7BZ,Building Fabric Maintenance,HFL Building Solutions,4
B059,HU17 7BZ,Building Fabric Maintenance,Parr FM,4
B059,HU17 7BZ,Building Fabric Maintenance,UBS,2
B059,HU17 7BZ,Car Park Management,Arrow Industrial,5
B059,HU17 7BZ,Cleaning,HFL Building Solutions,1
B059,HU17 7BZ,Emergency & Fire Safety Systems,Marlowe,5
B059,HU17 7BZ,Emergency & Fire Safety Systems,HFL Building Solutions,3
B059,HU17 7BZ,M&E Services,HFL Building Solutions,8
B059,HU17 7BZ,M&E Services,RJ Lifts,5
B059,HU17 7BZ,M&E Services,Arrow Industrial,5
B059,HU17 7BZ,M&E Services,Dorma Kaba,2
B059,HU17 7BZ,M&E Services,Aqualytix,2
B059,HU17 7BZ,M&E Services,HCS WATER TREATMENT,1
B059,HU17 7BZ,M&E Services,UBS,1
B059,HU17 7BZ,Security,Securigroup,2
B059,HU17 7BZ,Security,Marlowe,2
B061,BN1 1EJ,Building Fabric Maintenance,UBS,3
B061,BN1 1EJ,Building Fabric Maintenance,SB-FM,1
B062,BN1 8DD,Building Fabric Maintenance,MSL,10
B062,BN1 8DD,Building Fabric Maintenance,NSS Maintenance,5
B062,BN1 8DD,Building Fabric Maintenance,Parr FM,2
B062,BN1 8DD,Building Fabric Maintenance,UBS,1
B062,BN1 8DD,Emergency & Fire Safety Systems,Parr FM,1
B062,BN1 8DD,M&E Services,UBS,5
B062,BN1 8DD,M&E Services,MSL,2
B062,BN1 8DD,M&E Services,Parr FM,1
B066,CV7 7RW ,Car Park Management,Dorma Kaba,3
B066,CV7 7RW ,Car Park Management,Expert Access Solutions,1
B067,CH63 2LR,Building Fabric Maintenance,Parr FM,1
B067,CH63 2LR,Emergency & Fire Safety Systems,Marlowe,1
B067,CH63 2LR,Ground & Landscaping,Ground Control,2
B067,CH63 2LR,Security,Marlowe,1
B068,NG8 4PN,Ground & Landscaping,MSL,2
B073,DL13 5NX,Car Park Management,Parr FM,2
B073,DL13 5NX,Ground & Landscaping,Ground Control,2
B074,DL14 6AB,Building Fabric Maintenance,HFL Building Solutions,1
B074,DL14 6AB,Emergency & Fire Safety Systems,Marlowe,1
B074,DL14 6AB,Ground & Landscaping,IdVerde,1
B074,DL14 6AB,M&E Services,RJ Lifts,3
B074,DL14 6AB,M&E Services,Arrow Industrial,2
B074,DL14 6AB,M&E Services,All Round Security,1
B074,DL14 6AB,M&E Services,HFL Building Solutions,1
B074,DL14 6AB,M&E Services,Aqualytix,1
B074,DL14 6AB,Security,Marlowe,2
B074,DL14 6AB,Security,Arrow Industrial,2
B075,WS8 7JB,Building Fabric Maintenance,NSS Maintenance,3
B075,WS8 7JB,Building Fabric Maintenance,Zest Recycling,1
B075,WS8 7JB,Building Fabric Maintenance,UBS,1
B075,WS8 7JB,Building Fabric Maintenance,SB-FM,1
B075,WS8 7JB,Car Park Management,UBS,3
B075,WS8 7JB,Emergency & Fire Safety Systems,Marlowe,4
B075,WS8 7JB,Emergency & Fire Safety Systems,Arrow Industrial,1
B075,WS8 7JB,Emergency & Fire Safety Systems,UBS,1
B075,WS8 7JB,M&E Services,UBS,15
B075,WS8 7JB,M&E Services,RJ Lifts,9
B075,WS8 7JB,M&E Services,Arrow Industrial,6
B075,WS8 7JB,M&E Services,B-Engineering,1
B075,WS8 7JB,M&E Services,Aqualytix,1
B075,WS8 7JB,Security,Marlowe,3
B075,WS8 7JB,Security,UBS,1
B075,WS8 7JB,Security,Arrow Industrial,1
B077,M9 8PP,Building Fabric Maintenance,NSS Maintenance,4
B077,M9 8PP,Building Fabric Maintenance,Parr FM,1
B077,M9 8PP,Car Park Management,Arrow Industrial,3
B077,M9 8PP,Ground & Landscaping,Parr FM,2
B081,CF62 8GP,Building Fabric Maintenance,MSL,10
B081,CF62 8GP,Building Fabric Maintenance,NSS Maintenance,3
B081,CF62 8GP,Building Fabric Maintenance,Metro Rod,1
B081,CF62 8GP,Car Park Management,MSL,2
B081,CF62 8GP,Cleaning,Rentokil,2
B081,CF62 8GP,Emergency & Fire Safety Systems,MSL,2
B081,CF62 8GP,Ground & Landscaping,MSL,6
B082,WV16 4EN,Building Fabric Maintenance,NSS Maintenance,1
B082,WV16 4EN,Building Fabric Maintenance,Parr FM,1
B083,CF62 5QN,Building Fabric Maintenance,Parr FM,1
B083,CF62 5QN,Car Park Management,MSL,2
B083,CF62 5QN,Car Park Management,Expert Access Solutions,2
B083,CF62 5QN,Car Park Management,Arrow Industrial,2
B083,CF62 5QN,Car Park Management,Metro Rod,2
B083,CF62 5QN,Car Park Management,IdVerde,1
B083,CF62 5QN,Car Park Management,Dorma Kaba,1
B083,CF62 5QN,Cleaning,SB-FM,1
B083,CF62 5QN,Ground & Landscaping,IdVerde,2
B083,CF62 5QN,Ground & Landscaping,Ground Control,2
B085,DY12 2EF,Building Fabric Maintenance,MSL,2
B085,DY12 2EF,Car Park Management,Arrow Industrial,1
B085,DY12 2EF,Car Park Management,MSL,1
B085,DY12 2EF,Ground & Landscaping,Parr FM,1
B085,DY12 2EF,M&E Services,Metro Rod,1
B095,NN6 9WR,Building Fabric Maintenance,MSL,2
B095,NN6 9WR,Building Fabric Maintenance,Parr FM,1
B098,CF31 3NL,Building Fabric Maintenance,NSS Maintenance,3
B098,CF31 3NL,Building Fabric Maintenance,MSL,1
B098,CF31 3NL,Building Fabric Maintenance,Parr FM,1
B098,CF31 3NL,Ground & Landscaping,IdVerde,1
B098,CF31 3NL,M&E Services,RJ Lifts,2
B098,CF31 3NL,M&E Services,MSL,1
B099,TN39 5HE,Car Park Management,UBS,1
B099,TN39 5HE,Ground & Landscaping,UBS,1
B100,S70 3NE,Building Fabric Maintenance,NSS Maintenance,2
B105,CM14 5WF,Building Fabric Maintenance,NSS Maintenance,6
B105,CM14 5WF,Car Park Management,IdVerde,2
B105,CM14 5WF,M&E Services,UBS,7
B105,CM14 5WF,M&E Services,Aqualytix,1
B105,CM14 5WF,M&E Services,PTSG - Electrical Services,1
B105,CM14 5WF,M&E Services,Metro Rod,1
B108,BH5 1NE,Building Fabric Maintenance,MSL,2
B108,BH5 1NE,Car Park Management,MSL,2
B108,BH5 1NE,Ground & Landscaping,MSL,3
B108,BH5 1NE,M&E Services,MSL,1
B111,B19 2ET,Building Fabric Maintenance,UBS,1
B111,B19 2ET,Emergency & Fire Safety Systems,UBS,3
B111,B19 2ET,Emergency & Fire Safety Systems,Parr FM,2
B111,B19 2ET,Emergency & Fire Safety Systems,All Round Security,1
B111,B19 2ET,Ground & Landscaping,Parr FM,3
B111,B19 2ET,Ground & Landscaping,MSL,1
B111,B19 2ET,M&E Services,UBS,2
B116,TN40 2SD,Car Park Management,Arrow Industrial,2
B118,S70 6QW,Ground & Landscaping,MSL,1
B118,S70 6QW,Ground & Landscaping,Ground Control,1
B118,S70 6QW,M&E Services,Arrow Industrial,2
B118,S70 6QW,M&E Services,Metro Rod,1
B120,B31 2FR,Building Fabric Maintenance,MSL,3
B120,B31 2FR,Building Fabric Maintenance,Parr FM,1
B120,B31 2FR,Car Park Management,Parr FM,1
B120,B31 2FR,Cleaning,Rentokil,3
B120,B31 2FR,Ground & Landscaping,IdVerde,1
B120,B31 2FR,M&E Services,RJ Lifts,10
B120,B31 2FR,M&E Services,UBS,6
B120,B31 2FR,M&E Services,Metro Rod,3
B120,B31 2FR,M&E Services,PTSG - Electrical Services,3
B120,B31 2FR,M&E Services,Aqualytix,2
B123,BA2 3HT,Building Fabric Maintenance,MSL,1
B123,BA2 3HT,Cleaning,Rentokil,1
B126,HP9 1TX,Building Fabric Maintenance,Parr FM,3
B126,HP9 1TX,Building Fabric Maintenance,UBS,2
B126,HP9 1TX,Car Park Management,UBS,3
B126,HP9 1TX,Car Park Management,Parr FM,2
B126,HP9 1TX,Cleaning,IdVerde,1
B126,HP9 1TX,Cleaning,SB-FM,1
B126,HP9 1TX,Emergency & Fire Safety Systems,Marlowe,5
B126,HP9 1TX,Emergency & Fire Safety Systems,UBS,1
B126,HP9 1TX,Ground & Landscaping,Parr FM,1
B126,HP9 1TX,Ground & Landscaping,IdVerde,1
B126,HP9 1TX,M&E Services,UBS,15
B126,HP9 1TX,M&E Services,Metro Rod,3
B126,HP9 1TX,M&E Services,Aqualytix,2
B126,HP9 1TX,M&E Services,PTSG - Electrical Services,2
B126,HP9 1TX,M&E Services,Parr FM,1
B126,HP9 1TX,M&E Services,Dorma Kaba,1
B126,HP9 1TX,Security,Marlowe,6
B127,BD7 3JX,Building Fabric Maintenance,Pro-Active,18
B127,BD7 3JX,Building Fabric Maintenance,MSL,2
B127,BD7 3JX,Building Fabric Maintenance,UBS,2
B127,BD7 3JX,Car Park Management,Pro-Active,1
B127,BD7 3JX,Emergency & Fire Safety Systems,Pro-Active,3
B127,BD7 3JX,Ground & Landscaping,Ground Control,2
B127,BD7 3JX,Ground & Landscaping,J K & J Johnson Grounds Maintenance,2
B127,BD7 3JX,Ground & Landscaping,IdVerde,1
B127,BD7 3JX,M&E Services,Pro-Active,18
B127,BD7 3JX,M&E Services,UBS,6
B127,BD7 3JX,M&E Services,RJ Lifts,4
B127,BD7 3JX,M&E Services,Arrow Industrial,1
B127,BD7 3JX,Security,Pro-Active,10
B127,BD7 3JX,Security,Arrow Industrial,1
B127,BD7 3JX,Security,Marlowe,1
B131,B1 3AL,Car Park Management,Dorma Kaba,4
B131,B1 3AL,Car Park Management,All Round Security,2
B131,B1 3AL,M&E Services,UBS,3
B131,B1 3AL,M&E Services,B-Engineering,2
B131,B1 3AL,M&E Services,Arrow Industrial,1
B131,B1 3AL,M&E Services,MSL,1
B131,B1 3AL,M&E Services,Parr FM,1
B131,B1 3AL,Security,Arrow Industrial,1
B139,SW9 8RR,Building Fabric Maintenance,Rentokil,2
B139,SW9 8RR,Building Fabric Maintenance,MSL,2
B139,SW9 8RR,Building Fabric Maintenance,NSS Maintenance,1
B139,SW9 8RR,Emergency & Fire Safety Systems,Marlowe,1
B139,SW9 8RR,M&E Services,Metro Rod,3
C026,CW1 3AW,Building Fabric Maintenance,Parr FM,3
C026,CW1 3AW,Building Fabric Maintenance,MSL,1
C026,CW1 3AW,Building Fabric Maintenance,JSM Building Solutions,1
C026,CW1 3AW,Building Fabric Maintenance,Franklin Infrastructure,1
C026,CW1 3AW,Building Fabric Maintenance,Construction Linx,1
C026,CW1 3AW,Building Fabric Maintenance,NSS Maintenance,1
C026,CW1 3AW,Car Park Management,Parr FM,1
C026,CW1 3AW,Ground & Landscaping,Parr FM,4
C026,CW1 3AW,Ground & Landscaping,MSL,2
C026,CW1 3AW,Ground & Landscaping,IdVerde,2
C026,CW1 3AW,Ground & Landscaping,Ground Control,1
C026,CW1 3AW,Ground & Landscaping,NSS Maintenance,1
C026,CW1 3AW,Ground & Landscaping,Arrow Industrial,1
C026,CW1 3AW,M&E Services,RJ Lifts,3
C026,CW1 3AW,M&E Services,Parr FM,3
C026,CW1 3AW,M&E Services,MSL,1
C031,KT9 2GY,Emergency & Fire Safety Systems,Marlowe,1
C034,DE11 9JT,Cleaning,NSS Maintenance,2
C034,DE11 9JT,Ground & Landscaping,IdVerde,1
C034,DE11 9JT,Security,MSL,1
C035,DE73 5BG,Building Fabric Maintenance,Parr FM,4
C035,DE73 5BG,Building Fabric Maintenance,MSL,1
C035,DE73 5BG,Emergency & Fire Safety Systems,Marlowe,1
